Date,SessionTime,DriverAhead,DistanceToDriverAhead,Time,RPM,Speed,nGear,Throttle,Brake,DRS,Source,Distance,RelativeDistance,Status,X,Y,Z
2025-04-06 06:21:47.221,0 days 02:14:06.791000,1,83.94694444444372,0 days 00:00:25.463000,10722.0,233.0,6,77.0,False,0,car,1728.8613888888895,0.298571062410356,OnTrack,336.5062739595015,-1199.1059332177624,783.8397494155648
2025-04-06 06:21:47.338,0 days 02:14:06.908000,1,84.49944414222144,0 days 00:00:25.580000,10739.062490666667,233.48749973333332,6,79.92499839999999,False,0,pos,1736.4555737604378,0.29988256364452726,OnTrack,305.0,-1129.0,789.0
2025-04-06 06:21:47.461,0 days 02:14:07.031000,1,85.08027777777693,0 days 00:00:25.703000,10757.0,234.0,6,83.0,False,0,car,1744.4613888888894,0.30126515263848874,OnTrack,265.78985440571097,-1060.208346645143,794.1942614014271
2025-04-06 06:21:47.478,0 days 02:14:07.048000,1,85.1605564622214,0 days 00:00:25.720000,10774.6376992,234.1062512,6,83.6375072,False,0,pos,1745.5692191387325,0.3014564728083946,OnTrack,259.0,-1050.0,795.0
2025-04-06 06:21:47.621,0 days 02:14:07.191000,1,85.83583333333263,0 days 00:00:25.863000,10923.0,235.0,6,89.0,False,0,car,1754.9058333333337,0.3030688882613126,OnTrack,185.08259749903496,-953.0879579980913,803.0575358566788
2025-04-06 06:21:47.718,0 days 02:14:07.288000,1,86.37472328888822,0 days 00:00:25.960000,10976.3501056,235.69285851428572,6,92.46429257142857,False,0,pos,1761.2687686547602,0.30416775504795984,OnTrack,124.0,-889.0,809.0
2025-04-06 06:21:47.901,0 days 02:14:07.471000,1,87.39138888888829,0 days 00:00:26.143000,11077.0,237.0,6,99.0,False,0,car,1773.339166666667,0.30625228974882845,OnTrack,-5.124063929730568,-793.0766729517983,819.8926482118811
2025-04-06 06:21:48.061,0 days 02:14:07.631000,1,88.2802777777772,0 days 00:00:26.303000,11059.0,239.0,6,100.0,False,0,car,1783.9613888888894,0.3080867272545941,OnTrack,-112.70580972265343,-735.8147515149127,828.1202325486538
2025-04-06 06:21:48.138,0 days 02:14:07.708000,1,88.6866663288884,0 days 00:00:26.380000,11095.5749696,239.82499931428572,6,99.72500022857143,False,0,pos,1789.1056019048308,0.3089751230249583,OnTrack,-149.0,-717.0,831.0
2025-04-06 06:21:48.341,0 days 02:14:07.911000,1,89.7580555555553,0 days 00:00:26.583000,11192.0,242.0,6,99.0,False,0,car,1802.7836111111114,0.3113372891110448,OnTrack,-200.47581996608727,-692.1156715523072,835.5080879456465
2025-04-06 06:21:48.458,0 days 02:14:08.028000,1,90.4080551999996,0 days 00:00:26.700000,11269.999957333333,243.94999893333335,6,99.0,False,0,pos,1810.7530042658996,0.3127135880996642,OnTrack,-262.0,-665.0,840.0
2025-04-06 06:21:48.581,0 days 02:14:08.151000,1,91.09138888888833,0 days 00:00:26.823000,11352.0,246.0,6,99.0,False,0,car,1819.1836111111115,0.31416953781241513,OnTrack,-384.8052420556858,-610.6922568646413,848.3400829037432
2025-04-06 06:21:48.698,0 days 02:14:08.268000,1,91.64388858666605,0 days 00:00:26.940000,11375.3999872,247.25357074285714,6,99.0,False,0,pos,1827.2368632687485,0.31556031909078563,OnTrack,-501.0,-559.0,856.0
2025-04-06 06:21:48.861,0 days 02:14:08.431000,1,92.41361111111041,0 days 00:00:27.103000,11408.0,249.0,6,99.0,False,0,car,1838.5502777777783,0.31751412418537484,OnTrack,-575.2724787033812,-524.8911107414613,860.4737169464393
2025-04-06 06:21:49.078,0 days 02:14:08.648000,1,93.4383342399992,0 days 00:00:27.320000,11580.825152914285,252.87500342857143,6,99.77500068571429,False,0,pos,1853.851360554147,0.32015659197945606,OnTrack,-658.0,-503.0,863.0
2025-04-06 06:21:49.141,0 days 02:14:08.711000,1,93.7358333333325,0 days 00:00:27.383000,11631.0,254.0,6,100.0,False,0,car,1858.3058333333338,0.32092587092726943,OnTrack,-716.7755903488785,-489.5848076298256,865.0883618420795
2025-04-06 06:21:49.300,0 days 02:14:08.870000,1,94.57499999999914,0 days 00:00:27.542000,11731.0,255.0,6,99.0,False,0,car,1869.568333333334,0.3228708831833172,OnTrack,-920.9463351728224,-444.5691766661474,872.5402251886353
2025-04-06 06:21:49.398,0 days 02:14:08.968000,1,94.98333386666592,0 days 00:00:27.640000,11342.6744928,257.1437528,6,99.0,False,0,pos,1876.624396125582,0.324089451761374,OnTrack,-1020.0,-424.0,876.0
2025-04-06 06:21:49.620,0 days 02:14:09.190000,1,95.90833333333285,0 days 00:00:27.862000,10463.0,262.0,6,99.0,False,0,car,1892.8572222222226,0.3268928298486777,OnTrack,-1114.2007529556647,-410.2502078172426,878.4082454498654
2025-04-06 06:21:49.717,0 days 02:14:09.287000,1,96.28555530666611,0 days 00:00:27.959000,10516.3499648,262.8083328,6,99.4041664,False,0,pos,1899.9596547596998,0.3281194063932411,OnTrack,-1149.0,-408.0,879.0
2025-04-06 06:21:49.860,0 days 02:14:09.430000,1,96.84166666666601,0 days 00:00:28.102000,10595.0,264.0,7,100.0,False,0,car,1910.4572222222228,0.32993231625990443,OnTrack,-1227.491077951042,-401.67505437418026,880.6569084122386
2025-04-06 06:21:50.017,0 days 02:14:09.587000,1,97.40861087999939,0 days 00:00:28.259000,10657.7999744,265.68214217142855,7,99.43928594285714,False,0,pos,1922.0683665613237,0.33193753872794357,OnTrack,-1370.0,-398.0,882.0
2025-04-06 06:21:50.140,0 days 02:14:09.710000,1,97.85277777777719,0 days 00:00:28.382000,10707.0,267.0,7,99.0,False,0,car,1931.2238888888894,0.33351867996102985,OnTrack,-1535.6627336317438,-403.22609488381323,881.4961657008866
2025-04-06 06:21:50.217,0 days 02:14:09.787000,1,98.10944423111047,0 days 00:00:28.459000,10752.81496192,268.15499904,7,99.0,False,0,pos,1936.9800192654052,0.3345127526917496,OnTrack,-1624.0,-407.0,881.0
2025-04-06 06:21:50.340,0 days 02:14:09.910000,1,98.5194444444437,0 days 00:00:28.582000,10826.0,270.0,7,99.0,False,0,car,1946.2238888888894,0.3361091513342344,OnTrack,-1696.1497861029425,-410.31788478930423,880.4984965751448
2025-04-06 06:21:50.517,0 days 02:14:10.087000,1,99.0602775822218,0 days 00:00:28.759000,10894.903546514286,272.5285705142857,7,99.0,False,0,pos,1959.6600792345598,0.3384295557645935,OnTrack,-1742.0,-419.0,880.0
2025-04-06 06:21:50.620,0 days 02:14:10.190000,1,99.37499999999977,0 days 00:00:28.862000,10935.0,274.0,7,99.0,False,0,car,1967.5350000000003,0.3397895395518687,OnTrack,-1802.607995880644,-433.1987687218335,879.5395267190522
